,3are033vl_lc_spnt,krt033ma,3rcp005rs_c_c1,3rra024vp_p_pack,3asg016vd_lc_obk,3rcp002vp_lc_spnt,3asg013vd_lc_opnt,3asg017vd_lc_opnt,3rcp002vp_c_c8,are053mn,asg403ks,3are242vl_lc_obk,lha001mu,3are243vl_lc_obk,3ric100km,are402km,3are032vl_lc_obk,3asg012vd_p_pack,rpb309ks,asg402ks,3gct131vv_lc_spnt,3asg013vd_p_pack,krt003ma,3asg017vd_lc_obk,3rcp002vp_p_pack,vvp003md,3are031vl_lc_obk,3gct133vv_lc_obk,3are243vl_lc_opnt,3rcv013vp_lc_opnt,rcp008mn,are058mn,krt026ma,rcp037mp,3are033vl_lc_sbk,3asg014vd_lc_opnt,rpn407km,krt007ma,krt034ma,3rcp004rs_c_c2,are403km,are052mn,3asg014vd_lc_obk,3are243vl_p_pack,3rcp005rs_p_pack,vvp002md,3rcp002rs_c_c1,3rcp002vp_lc_obk,3are033vl_lc_obk,3rcp001vp_c_c8,3are031vl_p_pack,3asg015vd_p_pack,sec004mp,are020mn,rcv004mp,3rcp001vp_p_pack,vvp011mp,3gct133vv_p_pack,rpn401km,3are031vl_lc_opnt,3rcv046vp_c_c8,asg013km,3are031vl_lc_sbk,3gct132vv_lc_obk,3gct133vv_c_c7,ety103mp,3rra024vp,3rcp006rs_c_c4,asg002km,3are244vl_lc_obk,rcv017mp,ety104mp,3rcp005rs_c_c5,lhb001mu,3rcp007mn,3are242vl_p_pack,3rcp004rs_p_pack,3rcp029mt,3rra025vp_p_pack,3rcv046vp_lc_obk,are057mn,3are244vl_lc_spnt,rri013ks,are043md,krt008ma,3gct133vv_c_c8,are056mn,3are032vl_lc_opnt,vvp001md,3ric103km,3ric203km,sap001mp,3rcp001vp_lc_spnt,3asg016vd_p_pack,3rcp006rs_p_pack,3rcp003rs_c_c2,3rcp039mp,3are242vl_lc_opnt,3rcv046vp_lc_spnt,sar003sp,3are242vl_lc_sbk,3rcp001rs_c_c2,rpa309ks,3rcp002vp_lc_opnt,are047md,3asg015vd_lc_obk,3ric200km,vvp009mp,3asg014vd_p_pack,3rcv046vp_lc_opnt,3rcp002rs_c_c2,3gct131vv_p_pack,3gct133vv_lc_opnt,asg401ks,3are032vl_lc_sbk,sar003sp.1,3gct132vv_lc_spnt,3rcv013vp_p_pack,8ety501mp,vvp013mp,rcv502ks,are049md,rcv520ks,3are033vl_lc_opnt,3asg016vd_lc_opnt,rcp006mp,3are243vl_lc_spnt,3rcp003rs_p_pack,rpa236ks,ety013ks,3rcp002vp_c_c7,rcp007mn,are010mn,3gct133vv_lc_spnt,are055mn,3asg012vd_lc_opnt,are045md,asg003km,3are031vl_lc_spnt,3asg013vd_lc_obk,3gct132vv_lc_opnt,3gct132vv_c_c7,rcp011mn,3rcp003rs_c_c1,are044md,sap007sp,3gct131vv_lc_obk,3rcp028mt,3are242vl_lc_spnt,asg012km,3asg012vd_lc_obk,3are244vl_lc_opnt,are054mn,are060mn,krt032ma,sec003mp,3gct131vv_lc_opnt,3gct132vv_p_pack,are059mn,asg011km,rcv018md,rpn403km,vvp014mp,3gct131vv_c_c8,asg001km,3rcp024mp_a_pnt,3rra025vp_control,3rcp001vp_lc_opnt,3asg017vd_p_pack,are030mn,are046md,3rcv013vp_lc_obk,3rcp006rs_c_c1,3rcp006rs_c_c5,3rcp001vp_c_c7,3are033vl_p_pack,3gct132vv_c_c8,3rcp005rs_c_c2,3rcp005rs_c_c4,3rcv046vp_p_pack,3are243vl_lc_sbk,rcp039mp,3rcp001rs_c_c1,vvp010mp,vvp007mp,are050md,3rcp006rs_c_c2,3rcp001vp_lc_obk,3gct131vv_c_c7,are401km,3are032vl_p_pack,3rcv013vp_lc_sbk,3rcp004rs_c_c1,rri014ks,3ety502mp,lgb001mu,ety102mp,ety101mp,are048md,3are244vl_lc_sbk,3rcp002rs_p_pack,krt002ma,krt009ma,3rcp037mp,krt004ma,3are032vl_lc_spnt,3rcv013vp_lc_spnt,vvp008mp,3are244vl_p_pack,3rra025vp,3rcp001rs_p_pack,lgc001mu,rcv005md,rpn409km,3asg015vd_lc_opnt
240,0,0.1,0,262400,100,0,100,100,0,-1.78566,0,55.29,6598.38,55.3,292.301,2.6699999999999997e-42,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,28.7803,100.0,0,55.3,0.0,-5.84772,-1.66514,50,10.2626,-0.0614604,100,1.0,32400000000.0,0.1,0,0.0,-1.66514,100,1087644164,1086586884,29.4308,0,0,100.0,0,1087644164,-2132537340,187.572,-1.78566,1.47678,1087635972,7.14626,1074012928,1.0,100.0,0,50.0,-0.0614604,0,0,100.985,30,0,148.121,57.87,17.2095,100.985,0,6591.99,-5.84772,1087644164,1087635456,289.876,262400,100.0,-1.78524,0,0,9.070000000000001e-43,10,0,-1.78566,100.0,37.5477,21.0749,21.0851,0.819219,0,-2132537340,1086586884,0,10.2628,55.29,0,0,-0.0614604,0,1,0,3.6599999999999994e-42,100,292.291,7.14608,-2132537340,100.0,0,1074012928,0,0,-0.0614604,0,7.75029,262912,100,7.14638,1,2.52e-44,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84771,-1.66514,7.75029,-1.66514,100,0.0,148.132,0,100,0,0,-5.84772,0,4.0699999999999996e-42,0,0,291.139,0,50.0,100,57.87,-1.78524,-1.78524,0.1,189.731,0,1074012928,-1.78566,50,0.0,2.16e-05,7.14626,0,147.788,0.0157646,30,0,-2132537340,-1.78524,8.16e-43,0.0,0,0,0,1087644164,0,0,0,271104,-0.0614604,10.2626,0,7.14638,7.1462,1.4400000000000002e-43,0,0,0,0.0388486,1087644164,2.5,0,0,100.985,6606.56,100.979,100.979,0.0,-0.0614604,1079250948,3700,11000.0,10.2628,370000000.0,0,2.5,7.14608,1087644164,30,1079250948,6605.12,0.0,2.12e-05,100
245,0,0.1,0,262400,100,0,100,100,0,-1.7782,0,55.29,6607.55,55.3,292.285,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,27.6345,100.0,0,55.3,0.0,-5.8479,-1.57938,50,10.2937,-0.319909,100,1.0,34200000000.0,0.1,0,0.0,-1.57938,100,1087644164,1086586884,27.6212,0,0,100.0,0,1087644164,-2132537340,187.572,-1.7782,1.47678,1087635972,7.20244,1074012928,1.0,100.0,0,50.0,-0.319909,0,0,100.986,30,0,147.567,57.87,17.2095,100.986,0,6596.01,-5.8479,1087644164,1087635456,290.04,262400,100.0,-1.77656,0,0,0.0,10,0,-1.7782,100.0,33.8579,21.3092,21.3188,0.819476,0,-2132537340,1086586884,0,10.2937,55.29,0,0,-0.319909,0,1,0,0.0,100,292.275,7.20235,-2132537340,100.0,0,1074012928,0,0,-0.319909,0,7.75029,262912,100,7.20249,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.8479,-1.57938,7.75029,-1.57938,100,0.0,147.58,0,100,0,0,-5.8479,0,0.0,0,0,291.204,0,50.0,100,57.87,-1.77656,-1.77656,0.1,189.731,0,1074012928,-1.7782,50,0.0,1.6e-05,7.20244,0,147.429,0.0158573,30,0,-2132537340,-1.77656,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.319909,10.2937,0,7.20249,7.20241,0.0,0,0,0,0.000597248,1087644164,2.5,0,0,100.986,6595.38,100.979,100.979,0.0,-0.319909,1079250948,3700,11000.0,10.2937,370000000.0,0,2.5,7.20235,1087644164,30,1079250948,6588.39,0.0,1.57e-05,100
250,0,0.1,0,262400,100,0,100,100,0,-1.76755,0,55.29,6598.39,55.3,292.252,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,27.4281,100.0,0,55.3,0.0,-5.84793,-1.553,50,10.2945,-0.359164,100,1.0,34600000000.0,0.1,0,0.0,-1.553,100,1087644164,1086586884,27.299,0,0,100.0,0,1087644164,-2132537340,187.572,-1.76755,1.47678,1087635972,7.20954,1074012928,1.0,100.0,0,50.0,-0.359164,0,0,100.986,30,0,147.487,57.87,17.2095,100.986,0,6607.04,-5.84793,1087644164,1087635456,290.05,262400,100.0,-1.76555,0,0,0.0,10,0,-1.76755,100.0,32.7871,21.347,21.3564,0.819537,0,-2132537340,1086586884,0,10.2945,55.29,0,0,-0.359164,0,1,0,0.0,100,292.243,7.20948,-2132537340,100.0,0,1074012928,0,0,-0.359164,0,7.75029,262912,100,7.20958,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84793,-1.553,7.75029,-1.553,100,0.0,147.504,0,100,0,0,-5.84793,0,0.0,0,0,291.189,0,50.0,100,57.87,-1.76555,-1.76555,0.1,189.731,0,1074012928,-1.76755,50,0.0,1.49e-05,7.20954,0,147.362,0.015885,30,0,-2132537340,-1.76555,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.359164,10.2945,0,7.20958,7.20952,0.0,0,0,0,0.000221022,1087644164,2.5,0,0,100.986,6604.03,100.98,100.98,0.0,-0.359164,1079250948,3700,11000.0,10.2945,370000000.0,0,2.5,7.20948,1087644164,30,1079250948,6596.18,0.0,1.46e-05,100
255,0,0.1,0,262400,100,0,100,100,0,-1.75598,0,55.29,6601.1,55.3,292.209,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,26.9379,100.0,0,55.3,0.0,-5.84794,-1.52632,50,10.2921,-0.392402,100,1.0,35000000000.0,0.1,0,0.0,-1.52632,100,1087644164,1086586884,26.7837,0,0,100.0,0,1087644164,-2132537340,187.572,-1.75598,1.47678,1087635972,7.21458,1074012928,1.0,100.0,0,50.0,-0.392402,0,0,100.986,30,0,147.434,57.87,17.2095,100.986,0,6594.3,-5.84794,1087644164,1087635456,290.047,262400,100.0,-1.75371,0,0,0.0,10,0,-1.75598,100.0,32.4388,21.3726,21.382,0.819598,0,-2132537340,1086586884,0,10.2921,55.29,0,0,-0.392402,0,1,0,0.0,100,292.199,7.21454,-2132537340,100.0,0,1074012928,0,0,-0.392402,0,7.75029,262912,100,7.21462,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84794,-1.52632,7.75029,-1.52632,100,0.0,147.458,0,100,0,0,-5.84794,0,0.0,0,0,291.164,0,50.0,100,57.87,-1.75371,-1.75371,0.1,189.731,0,1074012928,-1.75598,50,0.0,1.4e-05,7.21458,0,147.301,0.0159133,30,0,-2132537340,-1.75371,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.392402,10.2921,0,7.21462,7.21458,0.0,0,0,0,8.18e-05,1087644164,2.5,0,0,100.986,6607.64,100.98,100.98,0.0,-0.392402,1079250948,3700,11000.0,10.2921,370000000.0,0,2.5,7.21454,1087644164,30,1079250948,6602.78,0.0,1.37e-05,100
260,0,0.1,0,262400,100,0,100,100,0,-1.74391,0,55.29,6596.09,55.3,292.155,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,26.2863,100.0,0,55.3,0.0,-5.84788,-1.49833,50,10.2856,-0.420545,100,1.0,35400000000.0,0.1,0,0.0,-1.49833,100,1087644164,1086586884,25.9696,0,0,100.0,0,1087644164,-2132537340,187.572,-1.74391,1.47678,1087635972,7.21793,1074012928,1.0,100.0,0,50.0,-0.420545,0,0,100.986,30,0,147.404,57.87,17.2095,100.986,0,6600.26,-5.84788,1087644164,1087635456,290.032,262400,100.0,-1.74146,0,0,0.0,10,0,-1.74391,100.0,32.5887,21.3778,21.3871,0.81966,0,-2132537340,1086586884,0,10.2856,55.29,0,0,-0.420545,0,1,0,0.0,100,292.146,7.21791,-2132537340,100.0,0,1074012928,0,0,-0.420545,0,7.75029,262912,100,7.21798,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84788,-1.49833,7.75029,-1.49833,100,0.0,147.435,0,100,0,0,-5.84788,0,0.0,0,0,291.127,0,50.0,100,57.87,-1.74146,-1.74146,0.1,189.731,0,1074012928,-1.74391,50,0.0,1.31e-05,7.21793,0,147.251,0.0159421,30,0,-2132537340,-1.74146,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.420545,10.2856,0,7.21798,7.21795,0.0,0,0,0,3.03e-05,1087644164,2.5,0,0,100.986,6596.25,100.98,100.98,0.0,-0.420545,1079250948,3700,11000.0,10.2856,370000000.0,0,2.5,7.21791,1087644164,30,1079250948,6594.45,0.0,1.28e-05,100
265,0,0.1,0,262400,100,0,100,100,0,-1.73159,0,55.29,6591.8,55.3,292.09,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,25.5565,100.0,0,55.3,0.0,-5.8479,-1.46917,50,10.2726,-0.444374,100,1.0,35800000000.0,0.1,0,0.0,-1.46917,100,1087644164,1086586884,25.1764,0,0,100.0,0,1087644164,-2132537340,187.572,-1.73159,1.47678,1087635972,7.21986,1074012928,1.0,100.0,0,50.0,-0.444374,0,0,100.986,30,0,147.387,57.87,17.2095,100.986,0,6598.36,-5.8479,1087644164,1087635456,289.995,262400,100.0,-1.72901,0,0,0.0,10,0,-1.73159,100.0,33.0295,21.3478,21.357,0.819721,0,-2132537340,1086586884,0,10.2726,55.29,0,0,-0.444374,0,1,0,0.0,100,292.081,7.21985,-2132537340,100.0,0,1074012928,0,0,-0.444374,0,7.75029,262912,100,7.21992,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.8479,-1.46917,7.75029,-1.46917,100,0.0,147.427,0,100,0,0,-5.8479,0,0.0,0,0,291.08,0,50.0,100,57.87,-1.72901,-1.72901,0.1,189.731,0,1074012928,-1.73159,50,0.0,1.22e-05,7.21986,0,147.223,0.0159714,30,0,-2132537340,-1.72901,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.444374,10.2726,0,7.21992,7.21991,0.0,0,0,0,1.12e-05,1087644164,2.5,0,0,100.986,6588.55,100.98,100.98,0.0,-0.444374,1079250948,3700,11000.0,10.2726,370000000.0,0,2.5,7.21985,1087644164,30,1079250948,6611.55,0.0,1.2e-05,100
270,0,0.1,0,262400,100,0,100,100,0,-1.7182,0,55.29,6605.89,55.3,292.012,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,25.0689,100.0,0,55.3,0.0,-5.84795,-1.43917,50,10.2562,-0.46455,100,1.0,36200000000.0,0.1,0,0.0,-1.43917,100,1087644164,1086586884,24.6884,0,0,100.0,0,1087644164,-2132537340,187.572,-1.7182,1.47678,1087635972,7.22055,1074012928,1.0,100.0,0,50.0,-0.46455,0,0,100.986,30,0,147.379,57.87,17.2095,100.986,0,6593.83,-5.84795,1087644164,1087635456,289.933,262400,100.0,-1.71561,0,0,0.0,10,0,-1.7182,100.0,33.1878,21.3067,21.3158,0.819782,0,-2132537340,1086586884,0,10.2559,55.29,0,0,-0.46455,0,1,0,0.0,100,292.003,7.22055,-2132537340,100.0,0,1074012928,0,0,-0.46455,0,7.75029,262912,100,7.22061,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84795,-1.43917,7.75029,-1.43917,100,0.0,147.428,0,100,0,0,-5.84795,0,0.0,0,0,291.02,0,50.0,100,57.87,-1.71561,-1.71561,0.1,189.731,0,1074012928,-1.7182,50,0.0,1.15e-05,7.22055,0,147.218,0.0160008,30,0,-2132537340,-1.71561,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.46455,10.2562,0,7.22061,7.22061,0.0,0,0,0,4.15e-06,1087644164,2.5,0,0,100.986,6601.09,100.98,100.98,0.0,-0.46455,1079250948,3700,11000.0,10.2559,370000000.0,0,2.5,7.22055,1087644164,30,1079250948,6604.68,0.0,1.13e-05,100
275,0,0.1,0,262400,100,0,100,100,0,-1.70412,0,55.29,6599.2,55.3,291.926,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,23.8447,100.0,0,55.3,0.0,-5.84801,-1.40871,50,10.2425,-0.481634,100,1.0,36500000000.0,0.1,0,0.0,-1.40871,100,1087644164,1086586884,25.0933,0,0,100.0,0,1087644164,-2132537340,187.98,-1.70412,1.47678,1087635972,7.21992,1074012928,1.0,100.0,0,50.0,-0.481634,0,0,100.986,30,0,147.378,57.87,17.2095,100.986,0,6603.07,-5.84801,1087644164,1087635456,289.862,262400,100.0,-1.70182,0,0,0.0,10,0,-1.70412,100.0,33.0776,21.2962,21.3052,0.819843,0,-2132537340,1086586884,0,10.2422,55.29,0,0,-0.481634,0,1,0,0.0,100,291.917,7.21993,-2132537340,100.0,0,1074012928,0,0,-0.481634,0,7.75029,262912,100,7.21999,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84801,-1.40871,7.75029,-1.40871,100,0.0,147.434,0,100,0,0,-5.84801,0,0.0,0,0,290.955,0,50.0,100,57.87,-1.70182,-1.70182,0.1,189.731,0,1074012928,-1.70412,50,0.0,1.08e-05,7.21992,0,147.239,0.01603,30,0,-2132537340,-1.70182,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.481634,10.2425,0,7.21999,7.22,0.0,0,0,0,1.53e-06,1087644164,2.5,0,0,100.986,6595.48,100.98,100.98,0.0,-0.481634,1079250948,3700,11000.0,10.2422,370000000.0,0,2.5,7.21994,1087644164,30,1079250948,6599.56,0.0,1.06e-05,100
280,0,0.1,0,262400,100,0,100,100,0,-1.6897,0,55.29,6612.07,55.3,291.834,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,23.6352,100.0,0,55.3,0.0,-5.84809,-1.37796,50,10.234,-0.496099,100,1.0,36900000000.0,0.1,0,0.0,-1.37796,100,1087644164,1086586884,24.7815,0,0,100.0,0,1087644164,-2132537340,190.136,-1.6897,1.47678,1087635972,7.2181,1074012928,1.0,100.0,0,50.0,-0.496099,0,0,100.986,30,0,147.392,57.87,17.2095,100.986,0,6600.37,-5.84809,1087644164,1087635456,289.788,262400,100.0,-1.68782,0,0,0.0,10,0,-1.6897,100.0,32.6425,21.3289,21.3379,0.819904,0,-2132537340,1086586884,0,10.2339,55.29,0,0,-0.496099,0,1,0,0.0,100,291.825,7.21811,-2132537340,100.0,0,1074012928,0,0,-0.496099,0,7.75029,262912,100,7.21815,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84809,-1.37796,7.75029,-1.37796,100,0.0,147.442,0,100,0,0,-5.84809,0,0.0,0,0,290.883,0,50.0,100,57.87,-1.68782,-1.68782,0.1,189.731,0,1074012928,-1.6897,50,0.0,1.01e-05,7.2181,0,147.286,0.0160591,30,0,-2132537340,-1.68782,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.496099,10.234,0,7.21815,7.21818,0.0,0,0,0,5.68e-07,1087644164,2.5,0,0,100.986,6610.25,100.98,100.98,0.0,-0.496099,1079250948,3700,11000.0,10.2339,370000000.0,0,2.5,7.21812,1087644164,30,1079250948,6610.66,0.0,9.92e-06,100
285,0,0.1,0,262400,100,0,100,100,0,-1.67318,0,55.29,6586.76,55.3,291.722,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,23.3448,100.0,0,55.3,0.0,-5.84821,-1.34257,50,10.2262,-0.509904,100,1.0,37300000000.0,0.1,0,0.0,-1.34257,100,1087644164,1086586884,23.7442,0,0,100.0,0,1087644164,-2132537340,192.831,-1.67318,1.47678,1087635972,7.21442,1074012928,1.0,100.0,0,50.0,-0.509904,0,0,100.986,30,0,147.437,57.87,17.2095,100.986,0,6610.6,-5.84821,1087644164,1087635456,289.701,262400,100.0,-1.67132,0,0,0.0,10,0,-1.67318,100.0,32.397,21.3855,21.3944,0.819974,0,-2132537340,1086586884,0,10.2261,55.29,0,0,-0.509904,0,1,0,0.0,100,291.713,7.21446,-2132537340,100.0,0,1074012928,0,0,-0.509904,0,7.75029,262912,100,7.21449,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84821,-1.34257,7.75029,-1.34257,100,0.0,147.459,0,100,0,0,-5.84821,0,0.0,0,0,290.791,0,50.0,100,57.87,-1.67132,-1.67132,0.1,189.731,0,1074012928,-1.67318,50,0.0,9.42e-06,7.21442,0,147.361,0.0160913,30,0,-2132537340,-1.67132,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.509904,10.2262,0,7.21449,7.21453,0.0,0,0,0,1.83e-07,1087644164,2.5,0,0,100.986,6599.72,100.98,100.98,0.0,-0.509904,1079250948,3700,11000.0,10.2261,370000000.0,0,2.5,7.21446,1087644164,30,1079250948,6605.82,0.0,9.23e-06,100
290,0,0.1,0,262400,100,0,100,100,0,-1.65051,0,55.29,6595.69,55.3,291.554,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,22.793,100.0,0,55.3,0.0,-5.84838,-1.29296,50,10.2146,-0.525184,100,1.0,37900000000.0,0.1,0,0.0,-1.29296,100,1087644164,1086586884,23.0268,0,0,100.0,0,1087644164,-2132537340,194.173,-1.65051,1.47678,1087635972,7.20693,1074012928,1.0,100.0,0,50.0,-0.525184,0,0,100.986,30,0,147.523,57.87,17.2095,100.986,0,6588.34,-5.84838,1087644164,1087635456,289.572,262400,100.0,-1.64827,0,0,0.0,10,0,-1.65051,100.0,32.4759,21.4693,21.4781,0.820071,0,-2132537340,1086586884,0,10.2144,55.29,0,0,-0.525184,0,1,0,0.0,100,291.545,7.20698,-2132537340,100.0,0,1074012928,0,0,-0.525184,0,7.75029,262912,100,7.207,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84838,-1.29296,7.75029,-1.29296,100,0.0,147.524,0,100,0,0,-5.84838,0,0.0,0,0,290.648,0,50.0,100,57.87,-1.64827,-1.64827,0.1,189.731,0,1074012928,-1.65051,50,0.0,8.54e-06,7.20693,0,147.483,0.016135,30,0,-2132537340,-1.64827,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.525184,10.2146,0,7.207,7.20705,0.0,0,0,0,3.8e-08,1087644164,2.5,0,0,100.986,6612.17,100.98,100.98,0.0,-0.525184,1079250948,3700,11000.0,10.2144,370000000.0,0,2.5,7.20698,1087644164,30,1079250948,6604.7,0.0,8.38e-06,100
295,0,0.1,0,262400,100,0,100,100,0,-1.6359,0,55.29,6594.15,55.3,291.442,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,22.415,100.0,0,55.3,0.0,-5.8486,-1.26078,50,10.2063,-0.532974,100,1.0,38200000000.0,0.1,0,0.0,-1.26078,100,1087644164,1086586884,22.8211,0,0,100.0,0,1087644164,-2132537340,194.527,-1.6359,1.47678,1087635972,7.20102,1074012928,1.0,100.0,0,50.0,-0.532974,0,0,100.986,30,0,147.585,57.87,17.2095,100.986,0,6611.27,-5.8486,1087644164,1087635456,289.485,262400,100.0,-1.63356,0,0,0.0,10,0,-1.6359,100.0,32.3412,21.5222,21.5309,0.820132,0,-2132537340,1086586884,0,10.2062,55.29,0,0,-0.532974,0,1,0,0.0,100,291.433,7.20108,-2132537340,100.0,0,1074012928,0,0,-0.532974,0,7.75029,262912,100,7.20109,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84859,-1.26078,7.75029,-1.26078,100,0.0,147.587,0,100,0,0,-5.8486,0,0.0,0,0,290.55,0,50.0,100,57.87,-1.63356,-1.63356,0.1,189.731,0,1074012928,-1.6359,50,0.0,8.03e-06,7.20102,0,147.575,0.0161642,30,0,-2132537340,-1.63356,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.532974,10.2063,0,7.20109,7.20115,0.0,0,0,0,1.41e-08,1087644164,2.5,0,0,100.986,6586.68,100.98,100.98,0.0,-0.532974,1079250948,3700,11000.0,10.2062,370000000.0,0,2.5,7.20108,1087644164,30,1079250948,6612.49,0.0,7.88e-06,100
300,0,0.1,0,262400,100,0,100,100,0,-1.62116,0,55.29,6611.14,55.3,291.324,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,22.085,100.0,0,55.3,0.0,-5.84891,-1.22659,50,10.1972,-0.539569,100,1.0,38500000000.0,0.1,0,0.0,-1.22659,100,1087644164,1086586884,22.5056,0,0,100.0,0,1087644164,-2132537340,194.714,-1.62116,1.47678,1087635972,7.19421,1074012928,1.0,100.0,0,50.0,-0.539569,0,0,100.986,30,0,147.658,57.87,17.2095,100.986,0,6609.42,-5.84891,1087644164,1087635456,289.392,262400,100.0,-1.61876,0,0,0.0,10,0,-1.62116,100.0,32.3066,21.5733,21.582,0.820193,0,-2132537340,1086586884,0,10.197,55.29,0,0,-0.539569,0,1,0,0.0,100,291.316,7.19428,-2132537340,100.0,0,1074012928,0,0,-0.539569,0,7.75029,262912,100,7.19428,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84891,-1.22659,7.75029,-1.22659,100,0.0,147.662,0,100,0,0,-5.84891,0,0.0,0,0,290.447,0,50.0,100,57.87,-1.61876,-1.61876,0.1,189.731,0,1074012928,-1.62116,50,0.0,7.56e-06,7.19421,0,147.675,0.0161931,30,0,-2132537340,-1.61876,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.539569,10.1972,0,7.19428,7.19436,0.0,0,0,0,5.2e-09,1087644164,2.5,0,0,100.986,6607.14,100.98,100.98,0.0,-0.539569,1079250948,3700,11000.0,10.197,370000000.0,0,2.5,7.19428,1087644164,30,1079250948,6603.27,0.0,7.42e-06,100
305,0,0.1,0,262400,100,0,100,100,0,-1.60636,0,55.29,6594.02,55.3,291.203,0.0,100.0,-2132537340,1,1,7.75029,-2132537340,3700,100,1087635972,21.7185,100.0,0,55.3,0.0,-5.84935,-1.19525,50,10.187,-0.545153,100,1.0,38900000000.0,0.1,0,0.0,-1.19525,100,1087644164,1086586884,22.0696,0,0,100.0,0,1087644164,-2132537340,194.825,-1.60636,1.47678,1087635972,7.18657,1074012928,1.0,100.0,0,50.0,-0.545153,0,0,100.986,30,0,147.744,57.87,17.2095,100.986,0,6606.82,-5.84935,1087644164,1087635456,289.295,262400,100.0,-1.60389,0,0,0.0,10,0,-1.60636,100.0,32.265,21.6211,21.6297,0.820255,0,-2132537340,1086586884,0,10.1868,55.29,0,0,-0.545153,0,1,0,0.0,100,291.194,7.18665,-2132537340,100.0,0,1074012928,0,0,-0.545153,0,7.75029,262912,100,7.18666,1,0.0,0,100.0,100,11.008,0,1087635456,0,0,0,-5.84935,-1.19525,7.75029,-1.19525,100,0.0,147.747,0,100,0,0,-5.84935,0,0.0,0,0,290.339,0,50.0,100,57.87,-1.60389,-1.60389,0.1,189.731,0,1074012928,-1.60636,50,0.0,7.12e-06,7.18657,0,147.782,0.0162216,30,0,-2132537340,-1.60389,0.0,0.0,0,0,0,1087644164,0,0,0,271104,-0.545153,10.187,0,7.18666,7.18674,0.0,0,0,0,1.93e-09,1087644164,2.5,0,0,100.986,6589.16,100.98,100.98,0.0,-0.545153,1079250948,3700,11000.0,10.1868,370000000.0,0,2.5,7.18666,1087644164,30,1079250948,6598.9,0.0,6.99e-06,100
