SG1破口,SG2破口,SG3破口,LOCA破口-1环路,LOCA破口-2环路,LOCA破口-3环路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rcprcp_mal09a,rcprcp_mal09b,rcprcp_mal09c,rcprcp_mal01a,rcprcp_mal01b,rcprcp_mal01c,krt007ma,krt008ma,ety101mp,ety102mp,ety103mp,ety104mp,rcp007mn,rcp008mn,rcp011mn,rcp037mp,rcp039mp,vvp007mp,vvp008mp,vvp009mp,vvp010mp,vvp011mp,vvp013mp,vvp014mp,are010mn,are052mn,are055mn,are058mn,are020mn,are053mn,are056mn,are059mn,are030mn,are054mn,are057mn,are060mn,are043md,are044md,are045md,are046md,are047md,are048md,are049md,are050md,asg001km,asg002km,asg003km,asg011km,asg012km,asg013km,rcp006mp,krt002ma,krt003ma,krt004ma,krt032ma,krt033ma,krt034ma,vvp001md,vvp002md,vvp003md,are401km,are402km,are403km,3are031vl_lc_sbk,3are031vl_lc_obk,3are031vl_lc_opnt,3are031vl_lc_spnt,3are031vl_p_pack,3are032vl_lc_sbk,3are032vl_lc_obk,3are032vl_lc_opnt,3are032vl_lc_spnt,3are032vl_p_pack,3are033vl_lc_sbk,3are033vl_lc_obk,3are033vl_lc_opnt,3are033vl_lc_spnt,3are033vl_p_pack,3are242vl_lc_sbk,3are242vl_lc_obk,3are242vl_lc_opnt,3are242vl_lc_spnt,3are242vl_p_pack,3are243vl_lc_sbk,3are243vl_lc_obk,3are243vl_lc_opnt,3are243vl_lc_spnt,3are243vl_p_pack,3are244vl_lc_sbk,3are244vl_lc_obk,3are244vl_lc_opnt,3are244vl_lc_spnt,3are244vl_p_pack,sec003mp,sec004mp,sap001mp,sar003sp,8ety501mp,3ety502mp,rpn401km,rpn407km,rpa309ks,rpb309ks,krt026ma,krt009ma,rpn403km,rpn409km,rri013ks,rri014ks,rcv502ks,rcv520ks,lha001mu,lhb001mu,lgb001mu,lgc001mu,sap007sp,sar003sp,ety013ks,rpa236ks,asg401ks,asg402ks,asg403ks,rcv018md,rcv017mp,rcv005md,rcv004mp,3rcv013vp_lc_sbk,3rcv013vp_lc_obk,3rcv013vp_lc_opnt,3rcv013vp_lc_spnt,3rcv013vp_p_pack,3asg012vd_lc_obk,3asg012vd_lc_opnt,3asg012vd_p_pack,3asg013vd_lc_obk,3asg013vd_lc_opnt,3asg013vd_p_pack,3asg014vd_lc_obk,3asg014vd_lc_opnt,3asg014vd_p_pack,3asg015vd_lc_obk,3asg015vd_lc_opnt,3asg015vd_p_pack,3asg016vd_lc_obk,3asg016vd_lc_opnt,3asg016vd_p_pack,3asg017vd_lc_obk,3asg017vd_lc_opnt,3asg017vd_p_pack,3rcp024mp_a_pnt,3gct131vv_lc_spnt,3gct132vv_lc_spnt,3gct133vv_lc_spnt,3gct131vv_lc_opnt,3gct132vv_lc_opnt,3gct133vv_lc_opnt,3gct131vv_lc_obk,3gct132vv_lc_obk,3gct133vv_lc_obk,3gct132vv_c_c7,3gct131vv_c_c7,3gct133vv_c_c7,3gct132vv_c_c8,3gct131vv_c_c8,3gct133vv_c_c8,3rcp001rs_c_c1,3rcp001rs_c_c2,3rcp002rs_c_c1,3rcp002rs_c_c2,3rcp003rs_c_c1,3rcp003rs_c_c2,3rcp004rs_c_c1,3rcp004rs_c_c2,3rcp005rs_c_c1,3rcp005rs_c_c2,3rcp005rs_c_c4,3rcp005rs_c_c5,3rcp006rs_c_c1,3rcp006rs_c_c2,3rcp006rs_c_c4,3rcp006rs_c_c5,3rcp001vp_lc_spnt,3rcp001vp_lc_opnt,3rcp001vp_c_c7,3rcp001vp_c_c8,3rcp001vp_lc_obk,3rcp002vp_lc_spnt,3rcp002vp_lc_opnt,3rcp002vp_c_c7,3rcp002vp_c_c8,3rcp002vp_lc_obk,3rcv046vp_lc_spnt,3rcv046vp_lc_opnt,3rcv046vp_c_c8,3rcv046vp_lc_obk,3rcp028mt,3rcp029mt,3ric100km,3ric200km,3rcp037mp,3rcp039mp,3rcp007mn,3rra024vp,3rra025vp,3rra025vp_control,3ric103km,3ric203km,3gct131vv_p_pack,3gct132vv_p_pack,3gct133vv_p_pack,3rcp001rs_p_pack,3rcp002rs_p_pack,3rcp003rs_p_pack,3rcp004rs_p_pack,3rcp005rs_p_pack,3rcp006rs_p_pack,3rra024vp_p_pack,3rra025vp_p_pack,3rcp001vp_p_pack,3rcp002vp_p_pack,3rcv046vp_p_pack
0,0,0,0.6,0,0,37000,10,184.565,184.565,184.807,184.807,-5.85384,-5.85362,-5.85362,7.21185,7.21185,6.96216,6.96245,6.96244,6.96191,6.96219,6.96191,6.96219,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.102,150.838,150.88,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,8.05947,25.748,23.1459,0.0856962,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815772,0,100,160,1,1,1,1,50,11000,1.89E-05,1.85E-05,0,0,1,0,6605.93,6597.73,6607.47,6592.56,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157527,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.87,291.299,291.714,291.703,7.21185,7.21185,-5.85384,30,30,30,-3.16779,-3.15747,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,185.411,185.411,185.651,185.651,-5.85147,-5.85124,-5.85124,7.20652,7.20652,6.95729,6.95741,6.9574,6.95705,6.95717,6.95705,6.95717,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.181,150.931,150.972,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,13.8256,23.9243,21.8314,0.0702454,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815785,0,100,160,1,1,1,1,50,11000,1.84E-05,1.81E-05,0,0,1,0,6604.1,6601.35,6602.92,6608.44,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157559,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.825,291.244,291.649,291.639,7.20652,7.20652,-5.85147,30,30,30,-3.15298,-3.14273,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,186.252,186.252,186.49,186.49,-5.85037,-5.85051,-5.85051,7.20125,7.20125,6.95283,6.95289,6.95288,6.95261,6.95267,6.95261,6.95267,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.238,151.015,151.054,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,16.849,23.2031,21.2415,0.0575803,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815797,0,100,160,1,1,1,1,50,11000,1.80E-05,1.77E-05,0,0,1,0,6610.64,6604.95,6608.73,6599.1,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157567,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.78,291.193,291.586,291.576,7.20125,7.20125,-5.85037,30,30,30,-3.13898,-3.12878,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,187.087,187.087,187.324,187.324,-5.85329,-5.85367,-5.85367,7.19609,7.19609,6.94856,6.94859,6.94858,6.94836,6.94838,6.94836,6.94838,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.279,151.091,151.127,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,18.9552,22.3234,20.6576,0.0471987,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815809,0,100,160,1,1,1,1,50,11000,1.76E-05,1.73E-05,0,0,1,0,6589.87,6609.32,6599.59,6592.21,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.015754,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.734,291.145,291.523,291.513,7.19609,7.19609,-5.85329,30,30,30,-3.12338,-3.11337,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,187.917,187.917,188.152,188.152,-5.85602,-5.85608,-5.85608,7.19105,7.19105,6.94463,6.94464,6.94463,6.94442,6.94443,6.94442,6.94443,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.309,151.162,151.194,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,20.6768,21.5726,20.228,0.0386889,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815821,0,100,160,1,1,1,1,50,11000,1.72E-05,1.69E-05,0,0,1,0,6598.91,6608.54,6591.95,6608.97,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.015752,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.689,291.097,291.46,291.45,7.19105,7.19105,-5.85602,30,30,30,-3.10788,-3.09811,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,188.742,188.742,188.976,188.976,-5.85502,-5.85479,-5.85479,7.18611,7.18611,6.94039,6.94038,6.94037,6.94019,6.94018,6.94019,6.94018,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.332,151.228,151.255,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,22.1305,20.9562,19.9259,0.0317134,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815834,0,100,160,1,1,1,1,50,11000,1.68E-05,1.65E-05,0,0,1,0,6604.83,6597.67,6608.33,6611.72,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157545,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.645,291.049,291.397,291.388,7.18611,7.18611,-5.85502,30,30,30,-3.09109,-3.08163,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,189.521,189.521,189.794,189.794,-5.85249,-5.85223,-5.85223,7.18123,7.18123,6.93665,6.93663,6.93662,6.93645,6.93643,6.93645,6.93643,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.352,151.29,151.312,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,23.337,20.4492,19.7555,0.0259955,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815846,0,100,160,1,1,1,1,50,11000,1.64E-05,1.61E-05,0,0,1,0,6587.92,6588.9,6598.16,6590.78,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157572,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.602,290.999,291.335,291.326,7.18123,7.18123,-5.85249,30,30,30,-3.07446,-3.06525,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,190.378,190.378,190.609,190.609,-5.85022,-5.85011,-5.85011,7.17636,7.17636,6.93263,6.93261,6.9326,6.93245,6.93242,6.93245,6.93242,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.372,151.347,151.364,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,24.304,20.0346,19.6732,0.0213086,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.815858,0,100,160,1,1,1,1,50,11000,1.60E-05,1.57E-05,0,0,1,0,6606.33,6600.58,6589.54,6588.28,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157567,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.558,290.948,291.273,291.264,7.17636,7.17636,-5.85022,30,30,30,-3.05817,-3.04919,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,191.189,191.189,191.418,191.418,-5.85144,-5.85178,-5.85178,7.17144,7.17144,6.92893,6.92888,6.92888,6.92875,6.92869,6.92875,6.92869,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.392,151.401,151.413,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,24.9978,19.7462,19.6872,0.0174667,0,0,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,100,100,0,1087644164,-2.98E-08,55.29,55.29,0,1087644164,-2.98E-08,55.3,55.3,0,1087644164,-2.98E-08,57.87,57.87,0,1087644164,189.731,187.572,0.81587,0,100,160,1,1,1,1,50,11000,1.57E-05,1.53E-05,0,0,1,0,6594.83,6601.84,6588.64,6586.58,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157536,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.513,290.897,291.212,291.203,7.17144,7.17144,-5.85144,30,30,30,-3.04309,-3.0343,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,191.996,191.996,192.224,192.224,-5.85507,-5.85534,-5.85534,7.1664,7.1664,6.92534,6.92523,6.92524,6.92517,6.92505,6.92517,6.92505,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.414,151.451,151.458,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,25.4371,19.6317,19.8474,0.0143175,0,0,-0.0159196,100,100,0,1087644164,-0.0159196,100,100,0,1087644164,-0.0159196,100,100,0,1087644164,-0.0159196,55.29,55.29,0,1087644164,-0.0159196,55.3,55.3,0,1087644164,-0.0159196,57.87,57.87,0,1087644164,189.731,187.572,0.815883,0,100,160,1,1,1,1,50,11000,1.53E-05,1.50E-05,0,0,1,0,6593.01,6588.17,6598.75,6611,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.015753,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.466,290.846,291.151,291.142,7.1664,7.1664,-5.85507,30,30,30,-3.02942,-3.02075,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,192.798,192.798,193.025,193.025,-5.85579,-5.85564,-5.85564,7.16135,7.16135,6.92206,6.92183,6.92186,6.92173,6.92147,6.92173,6.92147,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.438,151.498,151.5,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,25.5428,19.7334,20.1874,0.0117361,0,0,-0.0337897,100,100,0,1087644164,-0.0337897,100,100,0,1087644164,-0.0337897,100,100,0,1087644164,-0.0337897,55.29,55.29,0,1087644164,-0.0337897,55.3,55.3,0,1087644164,-0.0337897,57.87,57.87,0,1087644164,189.731,187.572,0.815895,0,100,160,1,1,1,1,50,11000,1.50E-05,1.46E-05,0,0,1,0,6610.86,6607.16,6590.27,6603.95,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157562,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.419,290.795,291.091,291.082,7.16135,7.16135,-5.85579,30,30,30,-3.01666,-3.00812,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,193.596,193.596,193.821,193.821,-5.85341,-5.85314,-5.85314,7.15638,7.15638,6.91886,6.91815,6.91826,6.91856,6.91775,6.91856,6.91775,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.465,151.542,151.539,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,25.0971,20.4002,21.0765,0.00962008,0,0,-0.051093,100,100,0,1087644164,-0.051093,100,100,0,1087644164,-0.051093,100,100,0,1087644164,-0.051093,55.29,55.29,0,1087644164,-0.051093,55.3,55.3,0,1087644164,-0.051093,57.87,57.87,0,1087644164,189.731,187.572,0.815907,0,100,160,1,1,1,1,50,11000,1.46E-05,1.43E-05,0,0,1,0,6603.28,6602.09,6600.39,6599.88,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157581,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.372,290.745,291.031,291.023,7.15638,7.15638,-5.85341,30,30,30,-3.00363,-2.99518,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,194.389,194.389,194.614,194.614,-5.85069,-5.85047,-5.85047,7.15142,7.15142,6.91581,6.91362,6.91389,6.91545,6.91324,6.91545,6.91324,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.495,151.581,151.575,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,24.1984,23.4533,23.8199,0.0078856,0,0,-0.0678477,100,100,0,1087644164,-0.0678477,100,100,0,1087644164,-0.0678477,100,100,0,1087644164,-0.0678477,55.29,55.29,0,1087644164,-0.0678477,55.3,55.3,0,1087644164,-0.0678477,57.87,57.87,0,1087644164,189.731,187.572,0.815919,0,100,160,1,1,1,1,50,11000,1.43E-05,1.40E-05,0,0,1,0,6593.54,6605.94,6607.76,6586.71,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157564,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.324,290.695,290.973,290.965,7.15142,7.15142,-5.85069,30,30,30,-2.99191,-2.98352,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,195.179,195.179,195.402,195.402,-5.85018,-5.8504,-5.8504,7.14659,7.14659,6.91218,6.91008,6.91042,6.91201,6.90991,6.91201,6.90991,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.528,151.619,151.609,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,24.2263,23.8469,24.0005,0.00646384,0,0,-0.0840695,100,100,0,1087644164,-0.0840695,100,100,0,1087644164,-0.0840695,100,100,0,1087644164,-0.0840695,55.29,55.29,0,1087644164,-0.0840695,55.3,55.3,0,1087644164,-0.0840695,57.87,57.87,0,1087644164,189.731,187.572,0.815931,0,100,160,1,1,1,1,50,11000,1.40E-05,1.37E-05,0,0,1,0,6593.57,6586.28,6612.57,6592.98,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157534,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.277,290.645,290.915,290.907,7.14659,7.14659,-5.85018,30,30,30,-2.97897,-2.97073,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
0,0,0,0.6,0,0,37000,10,195.964,195.964,196.186,196.186,-5.85362,-5.85401,-5.85401,7.14186,7.14186,6.90892,6.90703,6.90744,6.90858,6.90672,6.90858,6.90672,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,-1.8,0,0,0,0,0,0,0,0,151.564,151.654,151.641,50,50,50,11.0311,3700,3700,3700,0.1,0.1,0.1,24.1713,23.8919,24.0442,0.00529843,0,0,-0.0997748,100,100,0,1087644164,-0.0997748,100,100,0,1087644164,-0.0997748,100,100,0,1087644164,-0.0997748,55.29,55.29,0,1087644164,-0.0997748,55.3,55.3,0,1087644164,-0.0997748,57.87,57.87,0,1087644164,189.731,187.572,0.815944,0,100,160,1,1,1,1,50,11000,1.37E-05,1.34E-05,0,0,1,0,6603.13,6597.48,6606.95,6607.08,0,0,1,0,0,1,0,0,16.8746,0,1.30399,2.5,0,0,2.5,262912,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,100,100,-2132537340,0.0157549,7.75029,7.75029,7.75029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,288.231,290.595,290.856,290.848,7.14186,7.14186,-5.85362,30,30,30,-2.96466,-2.95654,1074012928,1074012928,1074012928,1079250948,1079250948,1087635456,1087635456,1086586884,1086586884,262400,262400,1087635972,1087635972,271104
